,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
7520,7520,0,czarmitch,2022-08-02 19:21:56+00:00,617,89,6,3,,i love dirty little faggots and i love trans people who don't pass and i love cats and i love lying to medical professionals,1
7521,7521,1,Br00TaLDaN,2022-08-07 00:50:08+00:00,301,5,14,0,,"My face when I get this update on this report 🎉 

To my community who rallied behind me and help report thet account: thank y’all for the words, I don’t deserve y’all, and I cherish yall sfm!

To whoever has the time: sucks to suck innit babs?

Love,
This fat ass faggot chink &lt;3 https://t.co/UsN81eu5p6",0
7546,7546,26,bentsolutionsau,2022-08-01 11:20:34+00:00,55,1,0,0,,"@timdunlop The entitlement is so deeply ingrained, they really don't realise how bad they sound when speaking about it. It's like that casually homophobic relative who is genuinely surprised when taken to task for calling someone a 'fággot'.",2
7577,7577,0,anakngpateng,2022-08-01 12:36:26+00:00,76,9,6,2,,"are you fab
or are you
a fag https://t.co/j106Dzq4P0",0
7579,7579,2,sshynwa,2022-08-07 14:54:24+00:00,100,15,8,3,,"Eric Ten fag after 90 minutes of managing Man Utd! 😅😂🤣

UTD ARE BACK!!!! 😅 😅 😅  🤡 https://t.co/UC2sF9XWVz",0
7580,7580,3,VyseCecil,2022-08-05 12:48:20+00:00,57,11,2,0,,"Members of the Truss campaign team vehemently deny allegations of making up economic policy on the back of a fag packet. However, rumours persist they are using the backs of pictures instead … https://t.co/Pggfeo40nn",0
7581,7581,4,BlogSixers,2022-08-01 21:33:14+00:00,284,9,8,1,,"@BFC_Zoe @kingofspain9 @glamourmag She’s not from the UK, don’t brit’s use the word fag for cigarettes? Are the changing words in their vocabulary so that americans aren’t offended?",2
7597,7597,20,East_Cheam_Lad,2022-08-05 18:33:15+00:00,67,7,5,0,,"Kenneth: Dr Clanger told me I was to be your fag

Tony: What form are you in?

Kenneth: I'm in the first form

Tony: How old are you?

Kenneth: 27

Tony: How long have you been in the first form?

Kenneth: 16 years. Between you and me I'm not very bright! 

#TheOldSchoolReunion https://t.co/7k2YpzObZC",2
7622,7622,45,lordandtyler,2022-08-07 20:47:52+00:00,50,0,6,0,,All of my friends are dressed like hot gay little fags and I look like their suburban dad chaperone,0
7630,7630,53,DianaAddockMP,2022-08-07 18:20:20+00:00,70,6,8,2,,"If we put a 1% tax on wealth over £5m, we would raise £999 TRILLION.

That could be used to put an end to the cost of living crisis and ensure everybody can afford fags, alcohol and designer tracksuit bottoms.

It's not that the Tories can't do this. It's that they are cunts.",0
7637,7637,0,dark0sek,2022-08-07 22:11:41+00:00,125,0,37,1,,22 🥳 OLD FAGGOT https://t.co/WIaKtt2no1,0
7639,7639,2,ChimeraFlower,2022-08-07 20:53:43+00:00,75,23,1,2,,"Bardock:
“Fucking faggot” https://t.co/lZT7XU5I9V",0
7645,7645,8,rachelsuckz,2022-08-07 17:34:29+00:00,62,5,1,0,,*kisses u on the forehead* faggot,0
7646,7646,9,godcomplex96,2022-08-07 06:13:36+00:00,156,1,9,0,,"going to watch lotr again just because sam said he didnt like it

faggot.",0
7648,7648,11,SuperSw33tLu,2022-08-07 00:57:45+00:00,151,10,0,1,,DMing faceless profiles on grindr “faggot”,0
7655,7655,18,pinkcaloriesss,2022-08-07 15:48:03+00:00,89,0,1,0,,@anorexic_faggot no the cartoon proportions toook me for a ride like???? it’s giving mammy two shoes from tom and jerry https://t.co/4ATHi20BAM,2
7660,7660,23,poisonjr,2022-08-07 16:17:09+00:00,318,33,2,1,,"[looking directly at you] Nice to meet He... sorry I mean nice to meet [Deadname]... aaaah sorry sorry I mean... faggot... I mean... uh... [you hold up a flashcard again] ...yyyyyou. Nice to meet... you, the person I'm speaking to. Sorry I'm still learning!! This is so confusing",0
7662,7662,25,trsoulessgmd,2022-08-07 02:33:50+00:00,53,0,3,0,,@iVicturkey “They’re personalized” bro I get them too and I’m a faggot,0
7679,7679,0,ChimeraFlower,2022-08-07 20:53:43+00:00,75,23,1,2,,"Bardock:
“Fucking faggot” https://t.co/lZT7XU5I9V",0
7715,7715,0,AmericanaMama_,2022-08-07 00:13:48+00:00,110,3,15,2,,"Popeye aint fucking gay. He fucked with Olive Oyll, you fucking losers.",0
7716,7716,1,tidestriderf8er,2022-08-07 01:52:31+00:00,53,5,1,0,,"// riptide 77 spoilers 

chip is so fucking gay because why do you know the exact size of gillions boobs https://t.co/zeM7OdB5eA",0
7719,7719,4,beeloveslucius,2022-08-07 16:46:39+00:00,313,34,1,5,,"aq: ""who on the ship would mentor Izzy as his gay/queer mentor""
nf: ""yeah con, who?""
co: ""in your fucking dreams.""",0
7720,7720,5,hbcushaderoom,2022-08-07 02:52:38+00:00,203,2,31,6,,I fucked this trans girl and immediately after she started calling me gay for fucking her. Wtf? -FAMU,1
7722,7722,7,Velvatrii,2022-08-06 19:11:28+00:00,106,16,4,2,,"#ninjago 
LLoyd Fans : ""AHHH HE'S SO CUTE! Lloyd's such a wittle gween bean uwu! I just wanna pinch his cute little cheeks AH! MY PRECIOUS!""

Cole Fans : ""GAY! GAY! GAY! GAY ASS! GAY ASS BITCH! I LOVE YOU! MARRY KAI YOU GAY ASS BOI! FUCKING GAY! GOD I LOVE YOU GAY ASS LEGO MAN!""",0
7724,7724,9,nickelsgb,2022-08-07 04:27:25+00:00,56,2,7,0,,"GAY PRIDE means no sleep for anyone, fucking noisy bastards all night shouting and screaming wankers.",0
7732,7732,17,mangiotto,2022-08-06 00:50:43+00:00,107,9,6,0,,I had to stop watching THEY/THEM because its heart is in the right place but it's remedial and embarrassing. Can I direct you to Paul Etheredge-Ouzts's phenomenal gay slasher HELLBENT instead? It's fucking exceptional. https://t.co/62XbAc1Ajn,0
7746,7746,31,joekingmrluk,2022-08-06 18:46:31+00:00,102,2,18,0,,"So fucking odd being an old gay: you get called 'Daddy' and ignored in gay bars. You have a lot to say but no one's listening. Your body falls apart and you're dismissed and ignored every day.
So dont be a dick, the day will come when you appreciate good people and what matters.",0
7750,7750,35,MythicityYT,2022-08-07 19:47:49+00:00,61,3,1,0,,"@Matt93452 @DrBorgar @PatriarcadoTV @happydragondave Jesus fucking christ, the amount of ""DSASGHGA GAY PEOPOLE DAHGADGH AGENDA GEDAGA"" is exhausting. I have to watch straight ppl have sex and kiss all the time in media and I don't complain about it. But we existing is ""ramming it down your throat"". Piss off.",0
7758,7758,43,haworthes,2022-08-06 17:59:41+00:00,1081,12,2,0,,@MaishaAnyanwu Gay teens are gaslighted into thinking it's not actually a conversion therapy camp but as the movie goes along the gender roles they're forcing on them become more &amp; more clear (the men shooting &amp; the women inside cooking) they trick a gay kid into fucking a man and torture him,0
7765,7765,50,TheRealBarenzia,2022-08-07 07:43:25+00:00,117,2,1,2,,@FlouncyMcGee Seeing them use the pride flag for queer or more all encompassing identities and the toothpaste flag for gay men is honestly so fucking fab https://t.co/bHVsT67w81,0
7766,7766,51,sapphicselly,2022-08-06 19:19:35+00:00,94,0,1,0,,@whoresseini notice how he says “it’s not a fucking [pauses] website” instead of “it’s not a fucking gay little website” https://t.co/gvOfudce0c,0
7769,7769,54,UnholyRom3,2022-08-07 12:44:06+00:00,121,7,4,1,,"Being gay or Trans isn’t a problem, it’s you humans that’s fucking animals! That’s a problem! Crazy how you could marry a horse before I could marry another man. If anything is an abomination it’s YOU PEOPLE. Probably the same ppl picking on gay and trans communities. 🤷🏿‍♂️",0
7772,7772,57,sunflowerry_Lou,2022-08-07 17:40:34+00:00,119,2,9,2,,"based on sexuality” and the lady goes “no its because theyre constantly having sex” and im like “oh what so gay people are constantly fucking but because your husband refuses to touch you, you assume all straight people are miserable and celibate?”",1
7777,7777,62,czarmitch,2022-08-07 22:25:16+00:00,54,1,1,0,,"when i was a gay teen, i used to get so annoyed when straight girls would ""joke"" about making out with me, but looking back at myself i'm like..you fucking idiot. you fucking idiot. youf uckign",1
7780,7780,65,SinclairJM1987,2022-08-07 11:41:01+00:00,159,1,0,0,,@Wickes @PrideBrighton Sorry wickes how fucking dare you tell gay people we have no right to freedom of association. @ALLIANCELGB @LGBAllies_Cymru,0
7784,7784,1,chi_urbanist,2022-08-07 21:36:26+00:00,97,6,1,1,,"Thanks, I fucking hate it! https://t.co/qqJyDZmqfH",1
7786,7786,3,KaoticLeftist,2022-08-07 21:59:18+00:00,515,48,44,4,,All this Bernie hate out of nowhere makes me think they’re scared to fucking death if he tries to run a third time!,0
7788,7788,5,highflyer211,2022-08-07 19:30:22+00:00,517,20,5,0,,"Me: I hate showmances they fucking suck and their a waste of time
*Taylor and Joseph flirting with each other*
Me: Showmances are fucking awesome. I think everyone should be in a showmance. #BB24 https://t.co/EC8AFwvuKo",0
7795,7795,12,thefrontbots,2022-08-07 20:50:21+00:00,71,18,0,2,,"I fucking hate the comments
Why do you feel you have to talk",1
7796,7796,13,warhammerscript,2022-08-07 23:31:42+00:00,86,6,3,1,,I hate Texas. I just came to this gas station and went inside to get something and it’s just a fucking bbq restaurant,1
7801,7801,18,Leerose1985,2022-08-07 20:39:32+00:00,126,12,11,0,,These people fucking hate us.,0
7804,7804,21,GayestFesh,2022-08-07 22:10:50+00:00,178,14,20,1,,"probably the BIGGEST red flag in the LGBT sphere is disliking the term ""queer""

like if I see someone say they hate that word I usually instablock, I'm not taking the fucking chance",0
7805,7805,22,KaoticLeftist,2022-08-07 21:27:29+00:00,62,1,3,0,,Air BnB doesn’t get enough fucking hate.,1
7820,7820,37,Azul_Yellow,2022-08-07 22:36:27+00:00,67,3,14,0,,I hate the fucking mask shit,1
7825,7825,42,illegalvelvets,2022-08-07 22:36:01+00:00,114,14,2,2,,reading some of the argument from earlier between akgaes and wow… you guys are the biggest fucking losers ive ever seen my goodness🤣 the velvets are the sweetest people ever yet y’all act like animals lord they would literally hate y’all😭,1
7831,7831,48,NeolithicSheep,2022-08-07 22:25:03+00:00,130,4,1,0,,"...one wonders what else Wheaton believes is a punishment for moral turpitude, alongside the gray hair, wrinkled forehead, and jowls of Alex Jones.

I also fucking hate that libs claim to be progressive and then make me have to speak up to ask them not to insult assholes.",0
7864,7864,81,ginkgocrown,2022-08-07 21:21:34+00:00,103,0,2,0,,with the stupid ass feathered cape i hate him so fucking much.,1
7905,7905,0,danidraper18,2022-08-05 16:18:07+00:00,1577,141,13,5,,can you imagine going your whole life with a successful but not overly recognized career in comedy and acting and then one day you get a call about a pirate show with your best friend and a few months later you have a fucking legion of queer people absolutely feral for you,0
7906,7906,1,decolonialqueer,2022-08-03 23:18:46+00:00,1067,264,16,11,,I fucking love being queer.,0
7907,7907,2,queer_pirate,2022-08-07 18:38:48+00:00,422,64,1,4,,con o'neill so fucking relatable https://t.co/eXwrU5Z5ld,1
7909,7909,4,raplinegold,2022-08-02 22:16:33+00:00,10808,1864,78,316,,nobody talks about how hard it is to read a straight romance after you’ve read queer romances cause the bar was raised so fucking high that john meets mary becomes so fucking boring,0
7910,7910,5,Fahrenheit_not,2022-08-03 03:12:36+00:00,436,59,4,1,,Laszlo is so fucking important. HES A FAT QUEER MAN WHO FUCKS HARD AND IS SO FUCJING HOT AND PEOPLE SAY IT AND I JUST UGH,0
7911,7911,6,queer_pirate,2022-08-07 17:06:48+00:00,1298,108,1,7,,"Con saying all of the violence in the show isn't directed at the queer people for being queer and ""it's about fucking time""",0
7912,7912,7,ardnazx,2022-08-07 17:07:33+00:00,497,41,1,0,,"""there's no violence directed towards queer people, because they're queer... it's about fucking time"" -con o'neill

he gets it",0
7913,7913,8,bluemoontosh,2022-08-03 02:39:53+00:00,430,81,3,0,,"Can y’all please stop calling AL1C3 0S3MAN straight??? THEY’RE QUEER, SHE’S AROACE, IM ASEXUAL AND IM SO FUCKING TIRED OF ASPEC PEOPLE GETTING INVALIDATED. LIKE WE BARELY HAVE ANY REP AS IT IS, PLEASE DONT INVALIDATE WHAT WE HAVE.",0
7914,7914,9,politemenacex,2022-08-07 17:07:14+00:00,347,53,1,1,,"“There’s no violence directed towards queer people because they’re queer. […] It’s about fucking time.” 

Bless you, @cononeilluk",0
7915,7915,10,adhdbuck,2022-08-03 01:13:50+00:00,326,82,1,0,,it's not even just queer media in general that's held under a microscope it's sapphic and specifically lesbian media that's held to a much higher standard compared to other media and it's so fucking sickening,0
7916,7916,11,beeloveslucius,2022-08-07 16:46:39+00:00,313,34,1,5,,"aq: ""who on the ship would mentor Izzy as his gay/queer mentor""
nf: ""yeah con, who?""
co: ""in your fucking dreams.""",0
7917,7917,12,iz_hesketh,2022-08-06 19:05:15+00:00,377,44,7,4,,"I have NO idea how you can be queer and be transphobic…
Like without trans people you literally wouldn’t have rights, y’all would still be in hetero relationships telling your SO you’re working late so you can run to a bar for an hour before going home. 
Give me a fucking break.",0
7919,7919,14,lucymariemcn,2022-08-07 04:49:37+00:00,78,10,0,1,,just fucking existing as a queer person is so draining and exhausting will byers i will get you out of there. he hates himself i’m about to be on the news,0
7920,7920,15,Blankzilla,2022-08-06 06:48:35+00:00,533,60,27,7,,"God, reading about They/Them has me just reeling

The fucking audacity to do a slasher flick at a queer conversion camp and not even have the guts to condemn the faculty as *bad people*???

Just

The most cowardly film in ages, good lord",0
7922,7922,17,GayestFesh,2022-08-07 22:10:50+00:00,178,14,20,1,,"probably the BIGGEST red flag in the LGBT sphere is disliking the term ""queer""

like if I see someone say they hate that word I usually instablock, I'm not taking the fucking chance",0
7923,7923,18,hijonimdad,2022-08-02 20:41:45+00:00,74,6,6,0,,"I love Owl City as much as the next queer but 10 million fireflies is a lot of fucking bugs, dude",1
7927,7927,22,vaspider,2022-08-05 20:56:45+00:00,87,5,7,2,,"*crashes through the window*

CANON QUEER CONSTANTINE

*bangs pots and pans together*

CANON QUEER CONSTANTINE

*marches in circles around the city walls for 7 days with a trumpet*

CANON QUEER CONSTANTINE

fucking FINALLY

#Sandman #TheSandman",0
7934,7934,29,johnsowle,2022-08-02 18:42:56+00:00,87,6,9,1,,"@Aja02537920 @StandingforXX A long story but 39 years ago the police threatened to out me as a “fucking queer” to my parents if I didn’t confess to a crime (that I had not committed).
Obviously it’s good that those days are now over but the pendulum has swung too far and this is completely inappropriate.",1
7940,7940,35,GwenLovesMovies,2022-08-06 14:07:35+00:00,69,13,6,3,,"So let me get this straight (heh)..... THEY/THEM suggests that taking power back from your homophobic abusers in a way that isn't liberal ""oh love conquers all"" bs is evil and that queer kids don't need saving from conversion camps because they're so powerful?

FUCKING WHAT?!?!?",0
7941,7941,36,parafrazis,2022-08-01 19:01:57+00:00,71,6,1,0,,"our flag means death is absolutely fucking trailblazing in the way that it contains a big number of unapologetically queer roles, the narratives of whom AREN'T centred around their queerness. they're all well-rounded, fully fledged characters in their own right, AND queer.",0
7943,7943,38,jessiegender,2022-08-05 21:52:50+00:00,2014,284,28,5,,"I’m so fucking pissed by shit like this. The constant erasure of women and other folks from fandom spaces; DESPITE the fact that these spaces were often built off of women/queer joy and labor. You wouldn’t have Star Trek, for exp, without the many women-led fanzines and cons.",0
7944,7944,39,nynaeveswifey,2022-08-03 15:02:39+00:00,50,5,2,0,,can queer bipoc just have nice things??? please???? it's so fucking disheartening to see the scraps we do get either be looked down on or tossed to the side,0
7948,7948,43,havsaer,2022-08-07 17:07:32+00:00,105,2,1,0,,"TOO CAUGHT UP LISTENING TO CATCH CON’S QUOTES ABOUT THE TOE SCENE LIVE

“There’s no violence aimed at queer people because they’re queer … it’s about fucking time.”",0
7949,7949,44,heckinwes,2022-08-03 01:47:25+00:00,55,13,5,0,,"Hey @TwitterSupport how is this a problem but me getting misgendered isn't an issue? Why did my first appeal take 3 hours to get rejected but this one I just had to give up on AFTER OVER A FUCKING WEEK?
You keep claiming to want to help protect queer people, yet you let terfs https://t.co/6Zy2nwbu7G",1
7956,7956,51,Whatagoodfoe,2022-08-02 11:15:04+00:00,99,32,1,2,,"This honestly really fucking hurts. Like, I was pretty aware their attitude was “We can ditch this show with queer rep because we have a new one” but to see it spelled out really makes me feel like shit. #RenewTheWilds #SaveTheWilds",0
7957,7957,52,magencubed,2022-08-04 01:15:41+00:00,548,54,2,0,,"God save you if you're a queer and/or trans writer because good god, people love to slap your book on a list with books for literal children regardless of the content 

Which is very stressful right now for obvious fucking reasons",0
7966,7966,61,RuiIsInHell,2022-08-04 14:45:10+00:00,339,3,1,0,,"Gaming spaces have always been hostile towards people like us, and they still are in most areas, but the fact that the biggest growing creators in our corner of the internet are either queer themselves or very loudly supportive of queer people is fucking amazing",0
7967,7967,62,N7IRL,2022-08-03 20:23:20+00:00,392,16,1,0,,"It's still not a fucking great job to be working and I'm not going to pretend it is.

That employer has been part of glassing an unknowable number of marginalized (including trans and/or queer) people in a more direct way than most.",0
7974,7974,69,DavidOBowles,2022-08-03 17:42:38+00:00,55,10,2,0,,"Everyday it seems another showing starring, written by, directed by, or produced by BIPOC, queer and/or disabled folks gets cancelled.

Fucking hell, Hollywood. Way to embrace the rising tide of white, corporate Christian fascism.",0
7979,7979,74,AnarchOnion,2022-08-01 15:06:39+00:00,59,6,1,0,,"i never got to know my grandfather, nor my grandmother. nor dozen cousins, uncles and aunts. my father was lucky to have made it to a 'safe' country. 

war is not a fucking game

but it's all fine so long as someone who made a buck off it might be queer, right?",0
7981,7981,76,KrissyInColor,2022-08-05 14:24:51+00:00,65,1,5,0,,"I don't know who did it, but someone out there got me this amazingly queer d20 from @dieharddice and I fucking love it. Thank you. But also WHO? 
Also huge thanks to Die Hard for the fun extras thrown in 🥺🥰 https://t.co/0b8Bvv0SCM",1
7983,7983,78,DrWillN,2022-08-06 20:51:54+00:00,72,8,3,1,,"If this feels like the early days of PrEP all over again, it is. 

I’m saluting the amazing NHS staff who made this happen (and once again worked a weekend); the venue that provided the space; and the fucking brilliant queers who stepped up to be part of this.",0
7984,7984,79,Blankzilla,2022-08-04 21:07:47+00:00,91,10,1,0,,"The fucking cis-heteronormative corporate horse shit to label the streaming platform with the largest body of queer stories, including trans and sapphic ones, MALE LEANING while the one full of true crime docs and cooking shows HAS to be Female Leaning is just AAAAAAHHHHHH",1
7985,7985,0,truebudder,2022-08-07 18:21:02+00:00,50,8,0,1,,kj n mac from paper girls gay ass edit https://t.co/U7A0WPJL3R,1
7987,7987,2,1001nayeon,2022-08-07 14:31:03+00:00,203,12,0,1,,gay ass onces on tl begging for nayeon  https://t.co/czPtennGF5,0
7988,7988,3,venusasablog,2022-08-07 18:19:34+00:00,164,5,3,2,,need these gay ass cigarettes. https://t.co/HAGkFEIaM0,0
7989,7989,4,tam_k12,2022-08-07 17:09:26+00:00,331,53,6,4,,Me being a single mother doesn’t EQUATE whatsoever to my son being gay!!! Stop that piss poor conservative ass narrative!! If anything it further proves that y’all ONLY bring up they need fathers to promote toxic masculinity and homophobia!,2
7990,7990,5,baddestjendeuk,2022-08-07 10:46:30+00:00,68,15,0,0,,"and there my gay ass knew, i have to risk it all 😭 
 https://t.co/8IBdW6w1iu",0
7998,7998,13,kandelyabr55,2022-08-07 14:44:08+00:00,231,12,2,0,,theyre having the craziest gay sex imaginable until someones old ass back hurts https://t.co/wbnAgAb6Pz,1
8004,8004,19,softfuzzymike,2022-08-07 22:07:33+00:00,480,10,9,0,,that was all weaksauce baby shit im ready to draw some GAY ASS COMIX again,1
8012,8012,27,korradayas,2022-08-06 21:59:13+00:00,1339,10,0,3,,@ctrlcooper @retroscinema the fact that she was also trying to get emily’s gay ass to compliment her 💀💀😭,0
8013,8013,28,AmericanHussy,2022-08-07 20:00:00+00:00,233,13,4,2,,god was in his troll arc when he put the g spot in adams ass and made it a crime to be gay,1
8027,8027,42,kdjyoo,2022-08-07 22:25:57+00:00,67,10,3,1,,"i keep crying over hand of arlene being animated but you do not understand. I WILL GET TO SEE KHUN'S GAY ASS FREEZE AT THE SIGHT OF SEEING BAM IGNORING THE FACT THE WHOLE BUILDING HE'S IN IS COLLAPSING, WHILE BAM IS SHOUTING FOR HIM TO RUN AWAY AND EVEN BREAKS DOWN AFTER",1
8057,8057,0,itsJeffTiedrich,2022-08-06 14:16:51+00:00,53765,9402,1469,326,,a ten year old child was raped in Ohio and had to travel to Indiana to get an abortion. how did Republicans respond? by outlawing abortion in Indiana. fucking ghouls,1
8059,8059,2,Suncelnumber2,2022-08-06 17:23:35+00:00,888,23,26,0,,@JRubinBlogger You can vow celibacy and still get raped.,2
8060,8060,3,formalynne,2022-08-07 11:10:03+00:00,53,8,1,0,,it's one thing to get raped by a person na akala mo lang friend mo. IT'S A WHOLE OTHER THING WHEN ONE OF UR CLOSEST FRIENDS DECIDE TO STILL REMAIN BESTIES WITH UR ACTUAL RAPIST. tas legit thankful ka pa for being friends with these men?! men are trash pero pati pala ikaw trash,2
8062,8062,5,TheOrigJonny,2022-08-07 08:36:34+00:00,666,50,9,5,,"John Scher and Michael Lang arranged no security, cut costs on food supplies, sanitation arrangements, made people drink poo water and let women get raped without consequence but it's Fred Durst's fault for playing Break Stuff 🤣 #Woodstock99",2
8063,8063,6,naija_witch,2022-08-07 20:17:28+00:00,250,39,1,0,,"Women here get raped just because they were not 'nice enough' while being wooed. How TF is that not sex based oppression?! 
You won't speak for us, and when we speak for ourselves, you speak over us and accuse us of bigotry.",2
8064,8064,7,beatlebabe49,2022-08-06 17:39:55+00:00,56,5,1,0,,@ChefLindaBoston @JRubinBlogger @DrydenNovelette This is exactly what I was thinking. They can take a vow of celibacy but that doesn’t mean they won’t get raped!!!!!!!!!,2
8070,8070,13,indumathi37,2022-08-06 14:30:15+00:00,585,102,9,2,,"This is more or less how ethnography is conducted on Indian Hindus all the time. It’s a joke. 

If only it were funny. But Hindu women &amp; girls get raped and killed every day by Pakistani Muslim men who hate Hindus as much as he does. That never seems to make journal publication.",2
8072,8072,15,samjparry,2022-08-06 14:04:00+00:00,173,56,2,4,,Paging @fakedansavage. “If kids got raped by clowns as often as they get raped by preachers it would be against the law to take your kid to the circus.”,2
8074,8074,17,Teri_Kanefield,2022-08-07 23:40:28+00:00,1843,243,23,1,,". . . and if a woman got raped, it was seen as her fault. Even after the Civil War, the rape of a Black woman wasn't seen as a crime.

Men could grab what they wanted and women had no choice but to get married.

12/",2
8075,8075,18,Drea_got_rage,2022-08-06 14:27:11+00:00,84,26,3,2,,"A 10 yearold who was raped and impregnated was able to get an abortion in Indiana to save her life.

In response Republican extremists in Indiana said ""Never again!!"" 😐",2
8076,8076,19,TeanaSabawian,2022-08-07 19:21:33+00:00,37,95,0,3,,"Survivors of sexual violence are unable to access medical treatment. 

Mebrihit, who was gang raped over 20 months ago, is yet to receive medical treatment.

“It has been 3 months since I came to the hospital; however, I haven't been able to get any treatment...”
#EndTigraySiege https://t.co/sxBkd4KMll",2
8080,8080,23,LJEintheHam,2022-08-06 17:42:47+00:00,108,9,6,0,,@JRubinBlogger also vow to not get raped and to not have an ectopic pregnancy... or a pregnancy that involves any other life-threatening condition. Or to have a pregnancy loss that requires abortion. Or to have a pregnancy loss that *looks* like an abortion... or... or... or...,2
8090,8090,33,Lady_Star_Gem,2022-08-07 16:51:20+00:00,75,26,2,1,,"Pro lifers should call their movement what it is:

Pro fetus.

Once a baby is born they want to strip all of their rights, they don't bat an eyelash when 6 year olds get murdered in school mass shootings &amp; if a 9 y/o kid is raped they force a child to birth a baby. Rinse. Repeat.",2
8097,8097,40,YemisiOsinubi,2022-08-06 04:43:45+00:00,296,0,4,0,,"@carmelkandee @tdnightingale no no no, don’t shift the blame onto the parents, specifically the mothers, you think they would send their daughters to a concert to get raped? was it the parent’s aim for their child to be sexually assaulted???? don’t do that bro, they’re already devastated enough as it is.",2
8116,8116,59,gwensnyderPHL,2022-08-07 16:01:35+00:00,50,1,2,1,,"Problem is, that deal is HIGHLY conditional, more so than even most cis women dealmakers realize.

It's not just conditional on your conformity, it's conditional on the whims of cis men.

If you're ""unlucky"" and get raped, for example, the deal evaporates.",2
8128,8128,71,shannonjoyradi0,2022-08-05 21:08:55+00:00,67,20,8,0,,"If you like what little money you have left … you’ll get off your ass and start hollering. 

I know most find politics distasteful, polarizing and prefer to ignore reality &amp; numb yourself with material pursuits … but y’all are about to get financially raped.",1
8130,8130,73,AgainstRevisio1,2022-08-06 19:17:07+00:00,94,36,2,2,,"RONA Brigade -Warsaw Uprising

""There were savage orgies there. They raped nuns and plundered and stole anything they could get their fingers on. Some returned from Warsaw with five kilograms of gold. It was the most shameful episode I know of."" 

Link:👇
https://t.co/j7nMyXvrHn https://t.co/RLCF6HaKC9",2
8138,8138,81,gaberahwt,2022-08-07 07:20:13+00:00,26,88,0,0,,"The young mother of two children trying to get home with food, soldiers pulled her off a minibus, she was repeatedly raped by Eritrean 23 soldiers .who forced nails, a rock and other items into her vagina. @ArianaToday @JLawrence_RepUs @mindykaling… https://t.co/93uToRodLW",2
8143,8143,0,thesarahyork,2022-08-07 23:18:33+00:00,95737,12223,169,904,,All this “we must go back to the office” sentiment seems to only come from loser middle-aged men who absolutely hate being at home with their families instead of perched atop their little grey corporate kingdom nursing weird crushes on their women colleagues,2
8144,8144,1,tooinlovetocare,2022-08-07 22:49:09+00:00,356,58,2,6,,“i hate all men” not joshua bassett. never joshua bassett.,2
8145,8145,2,OhBeeKenobz,2022-08-07 23:02:22+00:00,356,44,143,42,,"Tell me something good about this film, I’m tired of all the hate it gets https://t.co/d18STQjHRY",2
8146,8146,3,RNSuperHero,2022-08-07 23:45:35+00:00,15704,719,168,75,,"I hate when people criticize my choice to take a break from full time nursing. “You’re young you need to be working all you can!”

Ok boomer. I just worked 2 years in a pandemic and all I got was PTSD. I’m good for a while",2
8147,8147,4,Dami__Hope,2022-08-07 22:20:50+00:00,3212,69,80,26,,"Goodnight it’s been fun, even if ya hate me I got nothing but love for y’all 🚀",1
8148,8148,5,KariLake,2022-08-07 22:47:26+00:00,7888,2143,288,67,,"My Hate-Filled, Radical Democrat Opponent: 

• hates anyone Conservative, calling us all Neo-Nazis 

• hates People of Color, found guilty of racial discrimination TWICE 

So White Liberal @KatieHobbs literally only likes other White Liberals. Got it.",0
8151,8151,8,jeffcharlesjr,2022-08-07 22:23:57+00:00,233,31,25,4,,"I just figured out.

The reason progressives are going so hard after Marco Rubio is because they hate all Cubans.

This anti-Cuban bigotry is a damn shame.",1
8152,8152,9,Betterlife_07,2022-08-07 23:39:12+00:00,309,64,8,9,,Many of those multis were more offended by us mentioning the nonbig4 thing than being happy for ateez accomplishment... you all hate to see that what atz is accomplishing is not ordinary considering where they came from,2
8153,8153,10,JamesYo27502669,2022-08-07 23:30:49+00:00,131,29,24,1,,With all the Hate Democrats have for our country how can you vote democrat and feel you’re doing the right thing? What do democrats hate America so much?,0
8154,8154,11,residntzuku,2022-08-07 23:05:00+00:00,317,59,2,1,,deku will never hate bakugou like y’all do grow up please,2
8155,8155,12,Faizankhaan91,2022-08-07 23:04:30+00:00,366,44,20,1,,"Syed Nasir Hussain Shah like always, offers 2 years of training for Arshad Nadeem in Germany &amp; ppl under his tweet have all the frustration &amp; hate. They can't even enjoy the occasion, they can't respect the gesture. What have we come down to honestly?",2
8156,8156,13,Gayintheory,2022-08-07 23:59:30+00:00,311,4,3,0,,"@zatannazatxra I don’t get why y’all hate him 😭😭 he is such an amazing Shang-chi and seems really sweet, like… what am I missing 😭😭",2
8157,8157,14,AvensMomma,2022-08-07 23:43:36+00:00,71,6,8,0,,This warms and hurts my heart at the same time- These all arrived with NO gift receipt of who to thank. I am so grateful for the kindness and generosity of those that have helped my students! But I hate that I can’t properly thank you 😞. #clearthelist https://t.co/yIUy5zeykO,2
8162,8162,19,KayMosoeunyane,2022-08-07 23:36:48+00:00,192,45,6,2,,#BBNaija It's all fun and games when those Trashes plan and talk about Islanders... But it's hate and bitterness when Islanders do the same... Anyway they must put Sheggz up we are ready for them.... We are all itching to vote for #SheggzOlu,2
