,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
3511,3511,30,YTA_School,2022-12-30 09:24:09+00:00,54,5,1,1,5486.0,"#stocks in my list and #porfolio 

#ponnisugar 
#spic 
#hikal
#apollomicrosystem 

Not tips or advice , just sharing my observation #trading #stockmarket #investment",2
3512,3512,31,DhanValue,2022-12-28 22:16:46+00:00,107,20,1,1,10487.0,"Top Gainers Today:

Fertilizers Socks:-
# Aries Agro +20%
# National Fert. +16%
# RCF +15%
# SPIC +12%
# GSFC +10%
# FACT +10%
# Deepak Fert. +8%
# Mangalore Chem. +6%
# GNFC +5%
# Rama Phos. +5%
# Madras Fert. +5%
# Agro Phos. +5%
# Zuari Agro +5%
# Chambal Fert. +3%
28-12-2022",2
3515,3515,34,0x49fa98,2022-12-24 23:30:54+00:00,198,0,1,0,3976.0,@AlexDiecast @Mick_Spic @libsoftiktok Lmao cope,2
3536,3536,55,Nayakone,2022-12-25 05:46:40+00:00,68,4,1,0,8144.0,"Duro Pack- 700% To 300% (New Entry)
Hind Tin- 211% To 60% (New Entry)
HSCL- 101%
Rajoo Eng- 90% (Holding)
Paradeep -- 70%
Bodal Chem -- -30% (Holding)
GSCL -- -11.77% (Holding)
SPIC  -- 35% 
GAEL- 533% To 48% (New Entry)
JKPaper- 960% To 63%(New Entry)",2
3538,3538,57,0x49fa98,2022-12-23 15:35:42+00:00,67,2,5,0,1658.0,@Mick_Spic what else is there to say? It is important to shame women for their bodies,2
3542,3542,61,Jai0409,2022-12-29 04:46:12+00:00,53,3,3,1,9337.0,"Fertilizers stocks are getting into green zone following FACT!!

#RCF 
#SPIC 
#GSFC 
#MADFER",0
3559,3559,0,SkolaYbs,2022-12-28 09:22:43+00:00,1327,928,5,53,117180.0,People show you in small ways they don’t fuck wit you jus pay attention,0
3560,3560,1,Flashyasf,2022-12-26 18:49:54+00:00,7414,2648,10,122,480155.0,"Everybody don’t fuck wit you how you think,  just fallback &amp; get some money I promise",1
3561,3561,2,kuwnani,2022-12-30 15:36:18+00:00,71,49,0,2,4538.0,"If I spend money on you ,i fuck wit you extremely cause I love my money 😂",1
3563,3563,4,DeanteVH,2022-12-24 23:43:52+00:00,192,39,3,19,32187.0,If she never call off the alcohol do she really fuck wit you at all?,1
3564,3564,5,KayanaRich,2022-12-25 05:04:51+00:00,319,68,2,4,21920.0,"You out of alignment cause you keep tryna force people to fuck wit you, instead of letting the real ones find you!",1
3565,3565,6,KeemWard25,2022-12-27 17:02:48+00:00,53,31,2,2,8001.0,They might not fuck wit you but they watching tho... 😂😂😂,1
3567,3567,8,BwayDHG,2022-12-30 20:23:59+00:00,97,28,1,2,6787.0,if you fuck wit me be stuck wit me cause once you leave it ain’t no trust wit me,1
3570,3570,11,LisHoekstra,2022-12-27 15:18:09+00:00,66,6,5,0,2624.0,"Don’t let my actions mislead you. If i fuck wit you, I fuck wit you ✅ but I don’t need you.",1
3572,3572,13,Tripolar_B,2022-12-31 01:00:03+00:00,56,16,11,7,6022.0,Concept of Heaven and Hell never made sense to me cause why would the devil punish you for disobeying the same God he don’t fuck wit,1
3578,3578,19,naekkboo,2022-12-23 23:49:29+00:00,82,31,0,2,7032.0,"AND AS A MOTHAFUCKIN CREW AND IF YOU WANNA BE DOWN WIT TORY, FUCK YOU TOO 
50 CENT, FUCK YOU TOO
ZACH CAMPBELL, FUCK YOU TOO",1
3593,3593,34,asteramellus_,2022-12-31 09:56:46+00:00,51,2,2,0,3141.0,"ugh, FAVE SHIP... Aster is def my most loved miqo😭

and... thank you kyeo for letting me do whatever the fuck i want wit ur oc LOLOL https://t.co/7GQBInVoCd",1
3662,3662,15,ThomasBeautyy,2022-12-26 03:56:17+00:00,101,1,1,0,23581.0,can you faggots stop fucking us dolls and then being scared of the idea you might be “straight” cause you like it??????? like omg. i didn’t even think this would be an issue,0
3663,3663,0,fesshole,2022-12-29 11:25:02+00:00,23365,641,330,98,2286029.0,"I was once put on the spot in a job interview with the question ""How would your best friend describe you?"" Nerves took over and my natural defenses kicked in. What came out of my mouth was ""Well, he'd probably say I'm a bit of a cunt.""",1
3664,3664,1,DeanWhatty,2022-12-31 10:29:59+00:00,78,4,10,0,3632.0,When u try a new coat on with the coat hanger still in it and your a cunt https://t.co/UtoMpTGX5p,1
3665,3665,2,Matiss78,2022-12-29 11:04:40+00:00,127,28,2,0,8566.0,"the problem is the sesh, a wee repost on isnta won't solve the problem, sorry to be a cunt but open your eyes, do something about it. Same people preaching the mental health will be back on it this weekend cracked in a gaff.",1
3666,3666,3,FrankieIsBanned,2022-12-30 02:54:03+00:00,97,8,9,2,2651.0,"Drag me to hell and call me a cunt, but if you’re selling a horse to move up or advance in the sport, that’s not your “heart horse”. Some of y’all love the sport more than the animals, and that’s fine, but stop acting like it’s the other way around. https://t.co/weesZrjPY1",1
3669,3669,6,TrueTorontoGirl,2022-12-31 18:44:18+00:00,64,11,7,2,2208.0,Don't be a cunt and steal tweets. Write your own garbage.,1
3671,3671,8,shcherbear,2022-12-31 01:22:53+00:00,117,14,3,5,4859.0,"🏆 alexandra trusova - i put a spell on you

she served cunt in such a severe manner. seek shelter. secure your windows and lock your doors. stock up on essential food items bcs she will be eating it all up. https://t.co/T5zqX9VZaf",1
3678,3678,15,thealtshiller,2022-12-31 15:44:37+00:00,54,4,8,0,5942.0,"Happy new year to everyone that engages with me here💯💙

Even those that hate on me💯

Or blame me for their losses💯

Get a grip and become accountable💯

Manage your greed💯

Have patience💯

Don’t be a cunt💯

And unfollow if I piss you off💯

I’m with my family

Chilling💙❤️",1
3696,3696,0,Quinn_Tweets,2022-12-31 06:57:46+00:00,321,262,26,3,13929.0,"Look at your room, is it well organized or you’re just waiting for a girl to promise you a visit before u arrange it ...na you, dirty and rats go New Year be that",2
3697,3697,1,DirtyHit,2022-12-31 18:59:30+00:00,321,20,4,2,34269.0,"We hope you enjoy our end-of-year mixtape, celebrating a selection of music released on Dirty Hit in 2022. 

Thank you for all your support this year.

https://t.co/BSdZmTBJJi https://t.co/kdCQSnT1Vt",2
3698,3698,2,drxnzo,2022-12-31 00:31:41+00:00,410,29,33,6,10066.0,y’all will say dream is a ginger auburn strawberry blonde so dirty your grandma would blush before you say his hair is brown just for his hair to look like this https://t.co/VemvKSge8F,2
3701,3701,5,AnnieForTruth,2022-12-31 02:33:12+00:00,1137,180,39,5,39343.0,"@KariLake You're done, you lost! Get the F out of Arizona you disgusting, lying piece of crap! Are you still vacuuming the carpet for the criminal orange buffoon! Arizonans would like to see you take your dirty a$$ to Mar-A-Lardo.",2
3706,3706,10,Extasy32111,2022-12-31 00:24:51+00:00,77,6,4,1,9618.0,"Fola of Lagos, You are what you attract. If you were a pleasant person, you will attract good/happy people. But you're not, so yea the men you've met are matching your dirty energy. It's as simple as that",2
3712,3712,16,PaulGall67,2022-12-31 07:12:39+00:00,167,0,19,0,26371.0,If you’re no up cleaning your house from top to bottom already then clearly Stevie wonder never sang superstition about your maw…..”can’t go into a new year with a dirty house or some dead person will haunt ye &amp; you’ll be cursed for the year” cheers maw💚,2
3714,3714,18,AltheyuhMoves,2022-12-31 16:34:51+00:00,254,29,6,1,12531.0,so GMA has Urduja and Voltes V.  Both look so promising. Especially Voltes V.  ABS seems to have a strong one with Dirty Linen. My suggestion to ABS is stick to your strengths. Go out of the box since you are left with no choice. Looking forward to PH shows in 2023.,2
3716,3716,20,subpharmacist,2022-12-31 19:33:23+00:00,103,12,6,0,9970.0,Don’t carry that your dirty teeth into the new year. Enter the new year with a clean teeth and fresh breath. Brush your dirty teeth this night. Very important.,2
3717,3717,21,1goodtern,2022-12-31 15:51:36+00:00,105,15,2,1,2498.0,"How do you avoid your next covid infection?
Don't breathe covid-dirty air.
Wear a proper mask. Filter the air. Ventilate. Meet outside. Don't cram into parties with loads of people.",2
3721,3721,25,fendii_30,2022-12-30 18:40:38+00:00,247,3,2,0,6003.0,@Sxne19iv2 Endrick literally made a tweet about Messi during World Cup and was forced to delete cause of the dirty Madrid fans. And we aren’t buying this Madrid pr of them making that little kid say this lmfao. Btw go feed your fam you Ghanaian,2
3729,3729,33,TheBoschFawstin,2022-12-30 16:28:53+00:00,52,11,3,0,993.0,"Those only now bitching and moaning about Twitter, and calling @elonmusk —not the gov-linked former gang—“dangerous”, are telling us that they liked a dirty Twitter, and resent Musk for cleaning it up. Twitterstan is over, punks, it’s over, and your pain over it damns you. https://t.co/rNQL5jCCXW",1
3737,3737,41,mangiotto,2022-12-31 09:27:11+00:00,140,17,2,1,8156.0,"From the land of ""Chinese restaurants are dirty but Arby's is delicious,"" comes the new CDC order to test all Chinese people flying into a country where you wear the shoes you use to walk around outside into your house.",2
3741,3741,45,Stacey21King,2022-12-30 17:11:01+00:00,325,11,47,0,53246.0,Obviously this is a created account so stop it! To create an account just to show your support for a player who’s notoriously known for being a dirty player is pathetic and sad my guy? What gave you away was your 1 follower and the 10 people you follow 😂😂😂 #stopcapping🧢,2
3743,3743,47,deadidlegames,2022-12-31 18:25:22+00:00,53,0,4,0,2022.0,"Just a quick n' dirty one before the bells start ringing. Thank you for all your love and your support, happy new year, and may we all make and play a bunch of amazing games in 2023! 🥂 https://t.co/JUK2mfvTdp",2
3747,3747,51,letsthinkdeeply,2022-12-30 22:25:49+00:00,59,4,1,0,992.0,"@DALupton Ah, feeling dirty after ignoring the truth on paper? Tell me, how many of the COVID19 and alternate treatment study frauds have you examined in depth? Have you talked to any of your targets? How much math, statistics and systems logic have you ever studied? Is Boulware a friend?",2
3757,3757,61,Lakshmoji,2022-12-30 16:41:10+00:00,60,6,1,0,968.0,"@satishacharya Where was your dirty hand to draw a cartoon when Congress parliamentarian Imran Pratapgarhi made a direct reference by saying “kill 4-6 if you have to die”? Were you scared of not getting pay cheque, if you said so? Your cartoons are like someone looking top and spitting in air.",2
3761,3761,65,TeamAnkitGupta,2022-12-30 17:57:52+00:00,143,78,5,2,4310.0,"Guys Use your Brain 
Teja had Naagin 
Nimrit has Choti Saradani
Why was Ankit evicted for a TV show? He was in Finale
They played Dirty with #AnkitGupta 
New Show shoot could have started Post BB 
We need Ankit back in #BB16

@sargun_mehta
@_ravidubey
@ColorsTV
@EndemolShineIND",2
3763,3763,67,colin_korol,2022-12-31 23:24:15+00:00,194,26,0,1,1663.0,"@erinotoole It's not Canada's job to police the world, especially when people are lined up at the food bank, waiting for cancer treatment, or drinking dirty tap water. It's a regional conflict being exploited by NATO, nothing more. Many of us don't support your warmongering BS.",2
3767,3767,71,SimonDixonTwitt,2022-12-31 12:24:25+00:00,117,6,2,0,7921.0,"Why don’t you be a man, do an @SBF_FTX &amp; stop manipulating ex-employees, family &amp; ambassadors to continue your crime &amp; fraud? 

I used to think Otis &amp; co were ignorant to Alex, now I think they are extensions of Alex doing his dirty work whether they know it or not.",2
3771,3771,1,Ekocoon1,2022-12-31 08:51:10+00:00,81,63,20,2,6004.0,"🪶ART RAFFLE TIME!!!!🪶
Thank you guys so much for the 1k follow! In return I shall be your art bitch! (1 person)

Rules:
🪶Must be following me
🪶Rt and like the post 
🪶Winner is random!

Deadline: end of 2nd Jan 2023, 12am GMT+8
#ARTRAFFLE https://t.co/9UHZ7l7XcJ",1
3772,3772,2,SkinnyTuna,2022-12-30 19:38:36+00:00,357,28,4,2,31406.0,this is Tits. we clown in this bitch take your sensitive ass back to Ass,1
3775,3775,5,BruceLiAnderssn,2022-12-31 14:58:14+00:00,1041,15,19,0,168788.0,"@TadeuszGiczan I'm a bitch
I'm a lover
I'm a child
I'm a mother
I'm a sinner
I'm a saint
And I do not feel ashamed
I'm your hell
I'm your dream
I'm nothing in between",1
3776,3776,6,MabelisStable,2022-12-31 00:09:28+00:00,164,45,11,3,1802.0,If you live in a border state &amp; voted Democrat you do not get to bitch about open borders. Your house was broken into? Too bad. Your school is inundated with non English speaking students? Hate it. You had a car accident and the illegal had no insurance? Sorry about your luck.,1
3777,3777,7,LysaCat,2022-12-31 03:25:20+00:00,67,2,3,0,2126.0,"I was rooting for Monique but now she calling dude's family bitches and plotting to keep him from them...she insecure af. If you not secure in yourself and your position, don't take it out on the family cuz that's not their problem.  #LoveAfterLockup",1
3780,3780,10,PopCrave,2022-12-31 15:18:43+00:00,918,89,10,39,111834.0,"Songs Turning 10 in 2023:

Move
Holy Grail
Say Something
Heart Attack
Burn
Hold On, We’re Going Home
Pompeii
Dark Horse
Hey Brother
When I Was Your Man
Work Bitch
Neon Lights
Suit &amp; Tie
Gentleman
Feel This Moment
XO
Counting Stars
Demons
#Beautiful
Still Into You
Miss Movin’ On",1
3792,3792,22,shalomshuli,2022-12-31 14:26:56+00:00,52,6,4,0,16463.0,Don’t let anything stand in your way in 2023 not even this crazy bitch.,1
3808,3808,38,toorurii,2022-12-31 21:56:55+00:00,477,13,4,1,20758.0,Ok but we can do w/o the attitudes in the QRTs like ok Servant of Evil didn’t shake you to your 13 y/o core like the rest of us… can a bitch just reminisce 🤨,1
3826,3826,56,JaMtoka,2022-12-31 08:37:28+00:00,62,21,7,1,7031.0,"1. Black Cotton Soil is a bitch 😂😂😂😂
2. Next time use a spotter ama uwache gari Shopping Centre — Luos call it temo pii gi luth
3. Your tyres, perhaps ukienda ushago weka mud terrains?
4. If you are in doubt, floor it. You lost traction and kept digging yourself into a hole",1
3827,3827,57,shayxonline,2022-12-31 17:57:24+00:00,88,8,2,0,4211.0,imagine having to explain to your manager that you don’t want to hire someone who is completely qualified cos they called you a stupid bitch on twitter in 2019,1
3830,3830,60,DInsyncdigitals,2022-12-31 17:05:40+00:00,471,165,19,4,17410.0,"They will try to put her down in every possible way, but we know how strong our girl is....
Go girl we are with you ♥️
Tension mat lena Karma is a  bitch♥️
And your dignified game is making everyone proud♥️
You are a winner😘
#PriyankaChaharChoudhary𓃵 
@BiggBoss",1
3839,3839,1,robhimsis,2022-12-23 21:04:06+00:00,685,31,27,24,66736.0,Plz listen to this yall. There has been a bitch stalking and harassing me over a man I literally DO NOT fuck with. Like a real psycho. 😂 she has made NUMEROUS pages to contact me and all my friends about this nigga. Waking up at the ass crack of dawn to write paragraphssss.,1
3840,3840,2,charmdiddy,2022-12-31 05:59:59+00:00,53,13,1,0,1825.0,“I’m a man’s man” aka “I will stand behind a man I don’t know who is a abuser and inflict violence on women because we men need to stick together” bitch made nigga proving Megan’s exact point about the music industry being a boys club https://t.co/46ElVC6zKk,1
3846,3846,8,Emeraldguy17,2022-12-23 21:19:44+00:00,54,6,12,2,3439.0,"“I put my dick in a bag of Doritos
And made this nigga's bitch suck the dust off the tip”

God I love rap😩",1
3873,3873,35,Bigdylanthedude,2022-12-22 00:57:57+00:00,53,10,2,0,2858.0,Shit made my skin crawl dawg this why niggas don’t say shit. You can’t even talk to ya own mama. And a bunch of random bitches on stage cutting you off and gas lighting you. Feel bad for bro &amp; I hope he get some love,1
3922,3922,0,honeyswettrap,2022-12-27 15:05:34+00:00,6141,1152,662,1703,6553134.0,Only a lame nigga will ask you to take off of work and won’t even put what u making for the day in your pocket. Niggas be wanting to lay up broke. Loser!,0
3926,3926,4,theyhatevon,2022-12-26 23:55:06+00:00,133,24,1,0,5902.0,"Don’t crash out tryna make a statement for a lame nigga, that in itself makes you a lame nigga, kings don’t beef with peasants",0
3929,3929,7,1lonerlifestyle,2022-12-24 12:58:50+00:00,57,17,3,2,4052.0,It’s no reason I should be anticipating for people to do lame shit all the time. Can you say abandonment issues 😂 like damn gang y’all scarred a Nigga fr,0
3933,3933,11,SkubaBaby,2022-12-25 02:37:55+00:00,69,15,3,1,8416.0,"I done been switched on too many times for me to just be the lame disloyal nigga, mfs know my body n I stood tall for a lot of shit when mfs wouldn’t. If you seen em wit me I love em if I klaim em I love em, til this day this Shit ain’t for me it’s fuh Gang. On #BooBop",1
3934,3934,12,doitmuvaaa,2022-12-22 00:36:49+00:00,66,17,6,10,5779.0,Everytime I get a boyfriend they b like “you don’t got nothing but lame niggas in yo inbox” . Well you was right in there with them once upon a time so what that make you?,0
3944,3944,22,parisCo_,2022-12-24 02:28:58+00:00,61,7,1,0,9890.0,They calling you a lame weird ass nigga in the quote tweets idk if you saw it but you should probably check it out,0
4001,4001,79,notwilliamsfave,2022-12-30 16:38:16+00:00,54,1,0,0,885.0,@waterrrboyyy @WickedNFine it was just another story of what happens when you give a lame nigga some pussy 🥲,1
4064,4064,1,CalesMcGinnis,2022-12-27 18:55:28+00:00,294,101,112,28,24031.0,"NEWS: Texas Governor Greg Abbott pushes back on criticism after busing migrants to DC on Christmas Eve.

On Monday, a spokesperson for Abbott said, ""The White House is full of a bunch of hypocrites, led by the Hypocrite-in-Chief....”",2
4066,4066,3,foodandwine,2022-12-31 17:34:30+00:00,65,10,3,2,24499.0,"White Chicken Chili is full of bright flavor from tomatillos and peppers, and it only requires one pot: https://t.co/69Zbl0ybFs https://t.co/wKbDMc6RPu",2
4067,4067,4,bajan_xx,2022-12-25 14:54:51+00:00,556,12,2,0,15937.0,"@notcapnamerica Being Lied on happens all the time! He was lied on by a racist white lady that got him tortured &amp; murdered. Tory shot someone and is paying for his crime. She needs to be full of shame for even brining his name up, and can’t spell it🤨🙄",0
4068,4068,5,flamehanie,2022-12-30 14:04:27+00:00,236,80,0,8,5715.0,"Joshua’s cake is full of things he likes, daisies, tulips and his birthday hashtag (omg he knows this😭❤️)

Joshua: i heard it’s a hashtag /pointed out to the white chocolate with ‘we wisHUA HAPPY BDAY’/ thank you so much ◠‿◠

#we_wiSHUA_happyBday https://t.co/z0cwHqueKE",2
4070,4070,7,StephieSmallls,2022-12-24 15:44:12+00:00,58,1,7,0,6566.0,"bar is full of white, purple and yellow. 

i walked in with my big blue giants jacket and brian daboll’s beautiful face under it.",2
4071,4071,8,ZubyMusic,2022-12-23 12:45:51+00:00,5525,333,108,3,223617.0,"Remember when the mainstream media tried to cancel this guy earlier this year and label him everything from 'dangerous anti-vaxxer' to 'racist' to 'white supremacist'... And claiming he encouraged people to eat horse paste?

Good times. MSM is full of disingenuous dorks.",0
4073,4073,10,spacemunches,2022-12-24 04:07:35+00:00,244,24,1,0,2294.0,bitches be like “you guys can’t take a joke” and the joke is a bunch of white men laughing about gifting a flag in support of another white man who ruined the lives of several minorities for 4 years and has lists full of awful shit he’s done. what’s funny about that?,1
4074,4074,11,MarcusL_Crassus,2022-12-31 18:56:25+00:00,164,6,21,1,5616.0,"Anti woke niggas be like “our Air Force is not white and jacked and full of women, the West has FALLEN…”",0
4075,4075,12,maura_resister,2022-12-29 04:09:11+00:00,97,56,12,3,4451.0,"Greg Abbott's spokesman speaks:
They willing chose to go to DC

""The White House is full of a bunch of hypocrites, led by the Hypocrite-in-Chief who has been flying planeloads of migrants across the country and oftentimes in the cover of night,"" Eze said.

https://t.co/XQwghJOjmc https://t.co/lrvj0SUcgf",2
4077,4077,14,lizfraser1,2022-12-22 20:08:00+00:00,91,3,6,1,6523.0,"Palermo at night. VERY different to the tiny town I've been in until now. Like another WORLD, here. 
My DM box is now full of: 'watch White Lotus series 2!!' - so I guess I have some TV lined up for when I'm back. Always means so much more when you've been to a place 💛 #Sicily https://t.co/sBPSMgfa4w",2
4078,4078,15,PymPurnell,2022-12-28 06:34:40+00:00,237,85,26,9,24509.0,"CURIOUS - in a massive club - full of people

No description of attackers - why?

This can sometimes be because the attackers are not white and it may be a possible anti white hate attack

Can we ask if this is an anti white hate crime?

https://t.co/17hqTyJCzw",0
4079,4079,16,SamParkerSenate,2022-12-28 04:22:06+00:00,88,9,1,0,2905.0,"2. 'Never lose hope. History is full of examples of losers unexpectedly becoming winners, so don't conclude all hope is lost.'

White-pilled Ted is great Ted. https://t.co/yD2P35Ki81",2
4080,4080,17,christinedemar,2022-12-23 08:29:00+00:00,256,19,60,2,7081.0,"Merry Christmas everyone. I hope your holiday season is spent with loved ones, is full of peace, joy and happiness and that all of your Christmas wishes come true. If you run out of white, then open some red 🍷 #Cheers !!!
#MerryChristmas #HappyHolidays #Peace #Joy #Love https://t.co/RVVL6eersc",2
4081,4081,18,Kryptonian_Cafe,2022-12-25 14:42:50+00:00,72,2,2,0,2169.0,"He never said BvS has no characters of color, he said it’s a movie full of white people which is true. You picked four characters only two really being leads, but the rest are white. 

By this logic, the infinity Saga was hella diverse because it had a few non white characters.",0
4082,4082,19,rusticfem,2022-12-31 03:36:19+00:00,185,25,4,0,9402.0,"The replies are full of white men arguing that incels &amp; white supremacists are radicalized through ""real grievances"" &amp; ""acting like white guys are on easy street is a big part of the problem."" That's the kind of people these types of ""leftist"" men attract.",0
4083,4083,20,AlpacaAurelius,2022-12-28 01:19:29+00:00,236,7,31,0,26140.0,"I used to be ketarded too and luckily massively changed my mind over a year ago

My health has massively improved since then

My diet is now full of easily digestible carbs like fruit, juice, coco water, honey, maple syrup and white rice",2
4085,4085,22,GrownRoom,2022-12-28 19:35:56+00:00,59,30,1,1,3389.0,"300 people are being evicted every month in Akron. Akron doesn’t have clean drinking water. HUD housing is so bad, it’s killing tenants. Akron Police Department is full of white supremacists. #DefundthePolice",2
4092,4092,29,MFWitches,2022-12-29 19:55:20+00:00,206,17,5,5,4647.0,"Queensland is absolutely chock-full of bridges, roads, road verges, road overpasses, road interchanges, parks, towns, ponds, billabongs, hills, statues and buildings named after dead white men.

It’s truly like there’s nobody else who’s ever lived in the fucking universe.",0
4096,4096,33,pearltheposter,2022-12-29 14:05:01+00:00,105,24,3,0,4603.0,"awful article full of pro-capitalist propaganda. anyone who cares about covid is the ""health left"". she hates the use of words like 'eugenics' and 'white supremacy' to describe these policy choices, but that's exactly what they are. you should be ashamed for writing this",2
4097,4097,34,Cardboard_Crack,2022-12-30 16:37:45+00:00,201,23,5,3,40121.0,Tomorrow is the last chance to get this exclusive @AlterSleeves at https://t.co/Tb7mngH5hB! What looks better than a deck full of random white border cards? https://t.co/vHxaKEp1s8,2
4100,4100,37,angry_ustaaz,2022-12-27 12:24:40+00:00,53,10,1,2,3397.0,"Long hair, pointed nose, nice brows, white teeth, fine face, nice dress, no matter how beautiful you are, if your heart is black full of evil, hatred, jealousy, wickedness, u’ll be very very ugly, take good care of your heart with adhkar, have a clean heart &amp; be fully beautiful.",2
4102,4102,39,Richard_1942,2022-12-29 03:19:11+00:00,53,8,2,1,1189.0,"@RTEOne @RTEplayer @bazashmawy What the hell is going on in Ireland? Nigerian politicians wanting the country to be ""less white"", hotels crammed full of Middle Eastern men demanding Halal meals and now the state broadcaster building homes for Ukrainians.",2
4107,4107,44,HardingMike,2022-12-29 15:21:08+00:00,68,18,1,0,3533.0,Salmon faming is one of the main reasons why our native wild stock has dropped by 90% over the last 20 yrs.And the meat is full of growth hormones/antibiotics and dye to give it some colour. The white seams are fat - not Omega 3 but fat from the pellets the salmon are fed on. https://t.co/4St4NxtgkV,2
4114,4114,51,TaehyungEMEA,2022-12-24 15:00:06+00:00,129,62,0,0,3481.0,"""When the world is full of white flowers, 
May our times be more special""  
'Snow Flower'
#V

Merry 2nd anniversary to this magical gift from our ANGEL OF CHRISTMAS V

#2YearsWithSnowFlower https://t.co/ODpAPaLOhu",2
4118,4118,55,cestlavie9090,2022-12-24 15:41:03+00:00,56,23,1,0,2602.0,"Christmas I love you
Oh you're the 1
For ever &amp; ever
I run like a kid over there
#Jimin

The whole world is full of white flowers
Make our time even special
In the dead of time
May the flowers fall on your sad smile
#Taehyung

@BTS_twt 💜❄
https://t.co/9p9UTRVqwF",2
4121,4121,58,dubsndoo,2022-12-31 18:41:51+00:00,76,13,4,1,1970.0,"Isn’t it incredible how everyone wants to live in a city that Trudeau thinks is full of toxic masculine men, unacceptables, and knuckle dragging white supremacists! Clearly nobody believes a word that comes out of his lying mouth.",2
4126,4126,63,tommysunflower,2022-12-25 19:06:29+00:00,1287,72,7,2,16083.0,"An SBI AU where Piglin Techno is new to the family and overworld, and so has never seen winter

Coming from a sweltering place full of lava and steam, he's never seen the glistening white cloud that covers the ground outside

He's very sceptical when his brothers rush out into it",2
4137,4137,74,davidgerard,2022-12-26 20:09:15+00:00,55,5,1,0,3687.0,"&gt;&gt;
3. Picking a server is super important. Ideally you should start at a large instance, leave because it's full of white suburban NIMBY shitheads who joined in November because they were promised 0 uncomfortable experiences, and lash out when this is not the case,
&gt;&gt;",2
4156,4156,0,honeyswettrap,2022-12-27 15:05:34+00:00,6141,1152,662,1703,6553134.0,Only a lame nigga will ask you to take off of work and won’t even put what u making for the day in your pocket. Niggas be wanting to lay up broke. Loser!,0
4159,4159,3,theyhatevon,2022-12-26 23:55:06+00:00,133,24,1,0,5902.0,"Don’t crash out tryna make a statement for a lame nigga, that in itself makes you a lame nigga, kings don’t beef with peasants",0
4165,4165,9,1lonerlifestyle,2022-12-24 12:58:50+00:00,57,17,3,2,4052.0,It’s no reason I should be anticipating for people to do lame shit all the time. Can you say abandonment issues 😂 like damn gang y’all scarred a Nigga fr,0
4167,4167,11,SkubaBaby,2022-12-25 02:37:55+00:00,69,15,3,1,8416.0,"I done been switched on too many times for me to just be the lame disloyal nigga, mfs know my body n I stood tall for a lot of shit when mfs wouldn’t. If you seen em wit me I love em if I klaim em I love em, til this day this Shit ain’t for me it’s fuh Gang. On #BooBop",1
4168,4168,12,doitmuvaaa,2022-12-22 00:36:49+00:00,66,17,6,10,5779.0,Everytime I get a boyfriend they b like “you don’t got nothing but lame niggas in yo inbox” . Well you was right in there with them once upon a time so what that make you?,0
4177,4177,21,parisCo_,2022-12-24 02:28:58+00:00,61,7,1,0,9890.0,They calling you a lame weird ass nigga in the quote tweets idk if you saw it but you should probably check it out,0
4233,4233,77,notwilliamsfave,2022-12-30 16:38:16+00:00,54,1,0,0,885.0,@waterrrboyyy @WickedNFine it was just another story of what happens when you give a lame nigga some pussy 🥲,1
4235,4235,0,honeyswettrap,2022-12-27 15:05:34+00:00,6141,1152,662,1703,6553134.0,Only a lame nigga will ask you to take off of work and won’t even put what u making for the day in your pocket. Niggas be wanting to lay up broke. Loser!,0
4238,4238,3,theyhatevon,2022-12-26 23:55:06+00:00,133,24,1,0,5902.0,"Don’t crash out tryna make a statement for a lame nigga, that in itself makes you a lame nigga, kings don’t beef with peasants",0
4242,4242,7,1lonerlifestyle,2022-12-24 12:58:50+00:00,57,17,3,2,4052.0,It’s no reason I should be anticipating for people to do lame shit all the time. Can you say abandonment issues 😂 like damn gang y’all scarred a Nigga fr,0
4246,4246,11,SkubaBaby,2022-12-25 02:37:55+00:00,69,15,3,1,8416.0,"I done been switched on too many times for me to just be the lame disloyal nigga, mfs know my body n I stood tall for a lot of shit when mfs wouldn’t. If you seen em wit me I love em if I klaim em I love em, til this day this Shit ain’t for me it’s fuh Gang. On #BooBop",1
4247,4247,12,doitmuvaaa,2022-12-22 00:36:49+00:00,66,17,6,10,5779.0,Everytime I get a boyfriend they b like “you don’t got nothing but lame niggas in yo inbox” . Well you was right in there with them once upon a time so what that make you?,0
4261,4261,26,parisCo_,2022-12-24 02:28:58+00:00,61,7,1,0,9890.0,They calling you a lame weird ass nigga in the quote tweets idk if you saw it but you should probably check it out,0
4312,4312,77,notwilliamsfave,2022-12-30 16:38:16+00:00,54,1,0,0,885.0,@waterrrboyyy @WickedNFine it was just another story of what happens when you give a lame nigga some pussy 🥲,1
4315,4315,0,SkubaBaby,2022-12-25 02:37:55+00:00,69,15,3,1,8416.0,"I done been switched on too many times for me to just be the lame disloyal nigga, mfs know my body n I stood tall for a lot of shit when mfs wouldn’t. If you seen em wit me I love em if I klaim em I love em, til this day this Shit ain’t for me it’s fuh Gang. On #BooBop",1
